family_id,husband_id,wife_id,genealogy_id,marriage_year
17752,59195,59192,2,1719
17753,59193,59196,2,1712
17754,59198,59197,2,1702
17755,59202,59199,2,1704
17756,59203,59200,2,1706
17757,59204,59201,2,1705
17758,59205,59206,2,1710
17759,59207,59210,2,1701
17760,59208,59211,2,1724
17761,59212,59209,2,1710
17762,59216,59213,2,1699
17763,59217,59214,2,1698
17764,59218,59215,2,1694
17765,59219,59220,2,1703
17766,59224,59221,2,1706
17767,59225,59222,2,1695
17768,59226,59223,2,1694
17769,59229,59227,2,1708
17770,59228,59230,2,1716
17771,59231,59233,2,1705
17772,59234,59232,2,1698
17773,59235,59236,2,1713
17774,59237,59240,2,1707
17775,59238,59241,2,1697
17776,59239,59242,2,1706
17777,59243,59244,2,1712
17778,59248,59245,2,1709
17779,59249,59246,2,1705
17780,59247,59250,2,1709
17781,59251,59253,2,1684
17782,59252,59254,2,1684
17783,59256,59255,2,1698
17784,59258,59257,2,1711
17785,59259,59261,2,1704
17786,59262,59260,2,1711
17787,59265,59263,2,1716
17788,59264,59266,2,1715
17789,59268,59267,2,1709
17790,59269,59270,2,1717
17791,59273,59271,2,1703
17792,59274,59272,2,1695
17793,59275,59276,2,1707
17794,59279,59277,2,1697
17795,59280,59278,2,1715
17796,59284,59281,2,1701
17797,59285,59282,2,1685
17798,59283,59286,2,1704
17799,59289,59287,2,1705
17800,59290,59288,2,1698
17801,59293,59291,2,1707
17802,59294,59292,2,1713
17803,59297,59295,2,1706
17804,59298,59296,2,1725
17805,59299,59301,2,1713
17806,59302,59300,2,1702
17807,59303,59304,2,1716
17808,59308,59305,2,1701
17809,59306,59309,2,1704
17810,59310,59307,2,1707
17811,59312,59311,2,1701
17812,59313,59316,2,1708
17813,59317,59314,2,1697
17814,59318,59315,2,1698
17815,59319,59321,2,1721
17816,59320,59322,2,1725
17817,59326,59323,2,1706
17818,59324,59327,2,1711
17819,59325,59328,2,1713
17820,59332,59329,2,1711
17821,59330,59333,2,1721
17822,59331,59334,2,1726
17823,59335,59338,2,1724
17824,59339,59336,2,1699
17825,59340,59337,2,1717
17826,59342,59341,2,1700
17827,59345,59343,2,1720
17828,59346,59344,2,1721
17829,59347,59349,2,1717
17830,59348,59350,2,1714
17831,59351,59352,2,1718
17832,59353,59355,2,1701
17833,59356,59354,2,1699
17834,59358,59357,2,1708
17835,59359,59361,2,1710
17836,59360,59362,2,1700
17837,59365,59363,2,1703
17838,59366,59364,2,1692
17839,59369,59367,2,1694
17840,59370,59368,2,1717
17841,59373,59371,2,1702
17842,59372,59374,2,1702
17843,59375,59377,2,1707
17844,59378,59376,2,1715
17845,59379,59382,2,1712
17846,59380,59383,2,1705
17847,59384,59381,2,1716
17848,59388,59385,2,1704
17849,59386,59389,2,1698
17850,59387,59390,2,1703
17851,59393,59391,2,1715
17852,59392,59394,2,1724
17853,59396,59395,2,1710
17854,59399,59397,2,1730
17855,59398,59400,2,1714
17856,59403,59401,2,1724
17857,59404,59402,2,1706
17858,59405,59406,2,1715
17859,59409,59407,2,1717
17860,59408,59410,2,1720
17861,59411,59413,2,1702
17862,59412,59414,2,1715
17863,59415,59417,2,1710
17864,59418,59416,2,1709
17865,59419,59421,2,1703
17866,59420,59422,2,1694
17867,59423,59425,2,1691
17868,59426,59424,2,1695
17869,59427,59429,2,1698
17870,59430,59428,2,1704
17871,59432,59431,2,1719
17872,59435,59433,2,1692
17873,59436,59434,2,1696
17874,59439,59437,2,1703
17875,59438,59440,2,1691
17876,59441,59444,2,1701
17877,59442,59445,2,1709
17878,59443,59446,2,1692
17879,59450,59447,2,1700
17880,59451,59448,2,1696
17881,59452,59449,2,1702
17882,59456,59453,2,1696
17883,59454,59457,2,1709
17884,59458,59455,2,1698
17885,59462,59459,2,1701
17886,59463,59460,2,1706
17887,59464,59461,2,1695
17888,59467,59465,2,1716
17889,59468,59466,2,1702
17890,59471,59469,2,1682
17891,59472,59470,2,1701
17892,59473,59476,2,1674
17893,59474,59477,2,1672
17894,59478,59475,2,1672
17895,59482,59479,2,1695
17896,59480,59483,2,1695
17897,59481,59484,2,1683
17898,59488,59485,2,1696
17899,59489,59486,2,1698
17900,59487,59490,2,1686
17901,59491,59494,2,1694
17902,59492,59495,2,1690
17903,59496,59493,2,1701
17904,59498,59497,2,1706
17905,59502,59499,2,1698
17906,59500,59503,2,1701
17907,59501,59504,2,1705
17908,59505,59506,2,1702
17909,59508,59507,2,1694
17910,59511,59509,2,1702
17911,59512,59510,2,1708
17912,59513,59516,2,1706
17913,59517,59514,2,1706
17914,59518,59515,2,1694
17915,59520,59519,2,1692
17916,59523,59521,2,1692
17917,59522,59524,2,1691
17918,59525,59528,2,1692
17919,59526,59529,2,1703
17920,59530,59527,2,1697
17921,59531,59534,2,1714
17922,59535,59532,2,1711
17923,59533,59536,2,1706
17924,59539,59537,2,1699
17925,59538,59540,2,1692
17926,59543,59541,2,1704
17927,59542,59544,2,1701
17928,59546,59545,2,1701
17929,59547,59548,2,1687
17930,59549,59551,2,1715
17931,59552,59550,2,1716
17932,59553,59556,2,1693
17933,59557,59554,2,1683
17934,59558,59555,2,1679
17935,59561,59559,2,1693
17936,59562,59560,2,1687
17937,59565,59563,2,1692
17938,59564,59566,2,1684
17939,59569,59567,2,1697
17940,59570,59568,2,1694
17941,59573,59571,2,1720
17942,59572,59574,2,1719
17943,59575,59577,2,1712
17944,59578,59576,2,1703
17945,59581,59579,2,1729
17946,59582,59580,2,1723
17947,59583,59585,2,1719
17948,59586,59584,2,1732
17949,59587,59590,2,1730
17950,59588,59591,2,1734
17951,59589,59592,2,1736
17952,59595,59593,2,1701
17953,59594,59596,2,1717
17954,59597,59598,2,1710
17955,59602,59599,2,1722
17956,59603,59600,2,1709
17957,59604,59601,2,1702
17958,59607,59605,2,1709
17959,59606,59608,2,1710
17960,59609,59610,2,1723
17961,59611,59614,2,1731
17962,59612,59615,2,1724
17963,59616,59613,2,1730
17964,59618,59617,2,1722
17965,59620,59619,2,1732
17966,59621,59623,2,1728
17967,59622,59624,2,1719
17968,59625,59626,2,1716
17969,59627,59628,2,1724
17970,59631,59629,2,1725
17971,59630,59632,2,1716
17972,59633,59635,2,1722
17973,59636,59634,2,1719
17974,59637,59640,2,1712
17975,59638,59641,2,1705
17976,59642,59639,2,1721
17977,59643,59645,2,1731
17978,59646,59644,2,1725
17979,59647,59648,2,1717
17980,59652,59649,2,1709
17981,59653,59650,2,1714
17982,59651,59654,2,1703
17983,59657,59655,2,1701
17984,59656,59658,2,1715
17985,59659,59661,2,1732
17986,59660,59662,2,1720
17987,59664,59663,2,1696
17988,59668,59665,2,1702
17989,59666,59669,2,1700
17990,59667,59670,2,1698
17991,59673,59671,2,1719
17992,59672,59674,2,1711
17993,59675,59678,2,1711
17994,59676,59679,2,1701
17995,59680,59677,2,1688
17996,59682,59681,2,1695
17997,59683,59686,2,1709
17998,59687,59684,2,1712
17999,59688,59685,2,1705
18000,59689,59691,2,1717
18001,59690,59692,2,1696
18002,59695,59693,2,1712
18003,59696,59694,2,1727
18004,59697,59698,2,1715
18005,59702,59699,2,1710
18006,59700,59703,2,1711
18007,59704,59701,2,1719
18008,59705,59706,2,1710
18009,59710,59707,2,1712
18010,59711,59708,2,1716
18011,59712,59709,2,1719
18012,59713,59716,2,1718
18013,59717,59714,2,1709
18014,59715,59718,2,1734
18015,59720,59719,2,1716
18016,59721,59722,2,1717
18017,59723,59724,2,1725
18018,59725,59726,2,1735
18019,59727,59730,2,1720
18020,59731,59728,2,1716
18021,59729,59732,2,1717
18022,59733,59736,2,1719
18023,59737,59734,2,1719
18024,59735,59738,2,1717
18025,59739,59740,2,1723
18026,59741,59744,2,1729
18027,59745,59742,2,1720
18028,59743,59746,2,1744
18029,59748,59747,2,1735
18030,59749,59752,2,1717
18031,59750,59753,2,1723
18032,59754,59751,2,1725
18033,59756,59755,2,1712
18034,59760,59757,2,1698
18035,59758,59761,2,1702
18036,59759,59762,2,1702
18037,59766,59763,2,1713
18038,59767,59764,2,1696
18039,59768,59765,2,1707
18040,59771,59769,2,1730
18041,59770,59772,2,1719
18042,59773,59776,2,1735
18043,59777,59774,2,1726
18044,59778,59775,2,1721
18045,59779,59781,2,1727
18046,59782,59780,2,1730
18047,59783,59785,2,1708
18048,59784,59786,2,1716
18049,59787,59788,2,1724
18050,59790,59789,2,1715
18051,59791,59793,2,1717
18052,59792,59794,2,1724
18053,59797,59795,2,1710
18054,59798,59796,2,1708
18055,59802,59799,2,1722
18056,59800,59803,2,1729
18057,59804,59801,2,1716
18058,59805,59806,2,1728
18059,59807,59808,2,1706
18060,59809,59810,2,1726
18061,59811,59812,2,1707
18062,59816,59813,2,1719
18063,59814,59817,2,1715
18064,59818,59815,2,1709
18065,59820,59819,2,1725
18066,59822,59821,2,1716
18067,59826,59823,2,1720
18068,59824,59827,2,1721
18069,59825,59828,2,1720
18070,59832,59829,2,1706
18071,59830,59833,2,1721
18072,59834,59831,2,1715
18073,59835,59837,2,1711
18074,59836,59838,2,1698
18075,59839,59840,2,1707
18076,59841,59844,2,1692
18077,59845,59842,2,1687
18078,59846,59843,2,1691
18079,59847,59849,2,1697
18080,59850,59848,2,1685
18081,59851,59854,2,1699
18082,59852,59855,2,1698
18083,59856,59853,2,1687
18084,59860,59857,2,1690
18085,59858,59861,2,1704
18086,59859,59862,2,1692
18087,59865,59863,2,1711
18088,59864,59866,2,1710
18089,59870,59867,2,1698
18090,59871,59868,2,1716
18091,59872,59869,2,1714
18092,59873,59876,2,1727
18093,59874,59877,2,1716
18094,59875,59878,2,1717
18095,59880,59879,2,1695
18096,59883,59881,2,1723
18097,59884,59882,2,1710
18098,59887,59885,2,1726
18099,59886,59888,2,1714
18100,59892,59889,2,1710
18101,59890,59893,2,1716
18102,59894,59891,2,1722
18103,59897,59895,2,1735
18104,59898,59896,2,1728
18105,59902,59899,2,1731
18106,59900,59903,2,1725
18107,59904,59901,2,1726
18108,59908,59905,2,1725
18109,59906,59909,2,1709
18110,59910,59907,2,1719
18111,59913,59911,2,1707
18112,59912,59914,2,1708
18113,59915,59918,2,1707
18114,59916,59919,2,1699
18115,59917,59920,2,1717
18116,59922,59921,2,1715
18117,59923,59925,2,1708
18118,59924,59926,2,1698
18119,59927,59929,2,1713
18120,59930,59928,2,1730
18121,59931,59933,2,1720
18122,59934,59932,2,1726
18123,59935,59937,2,1694
18124,59938,59936,2,1700
18125,59940,59939,2,1709
18126,59944,59941,2,1715
18127,59942,59945,2,1708
18128,59943,59946,2,1708
18129,59947,59948,2,1722
18130,59951,59949,2,1708
18131,59950,59952,2,1711
18132,59953,59955,2,1718
18133,59954,59956,2,1730
18134,59958,59957,2,1708
18135,59960,59959,2,1708
18136,59961,59963,2,1685
18137,59964,59962,2,1687
18138,59966,59965,2,1714
18139,59969,59967,2,1703
18140,59970,59968,2,1700
18141,59971,59974,2,1701
18142,59975,59972,2,1721
18143,59973,59976,2,1704
18144,59977,59979,2,1722
18145,59978,59980,2,1727
18146,59981,59982,2,1708
18147,59983,59984,2,1713
18148,59986,59985,2,1716
18149,59987,59988,2,1700
18150,59990,59989,2,1715
18151,59991,59993,2,1708
18152,59992,59994,2,1717
18153,59995,59996,2,1726
18154,59997,60000,2,1713
18155,59998,60001,2,1729
18156,60002,59999,2,1731
18157,60003,60004,2,1711
18158,60007,60005,2,1708
18159,60006,60008,2,1704
18160,60012,60009,2,1716
18161,60010,60013,2,1704
18162,60014,60011,2,1709
18163,60017,60015,2,1712
18164,60018,60016,2,1714
18165,60019,60021,2,1711
18166,60020,60022,2,1715
18167,60023,60026,2,1704
18168,60027,60024,2,1688
18169,60028,60025,2,1698
18170,60030,60029,2,1702
18171,60032,60031,2,1712
18172,60035,60033,2,1687
18173,60036,60034,2,1719
18174,60039,60037,2,1714
18175,60038,60040,2,1695
18176,60041,60044,2,1708
18177,60045,60042,2,1710
18178,60046,60043,2,1713
18179,60048,60047,2,1709
18180,60051,60049,2,1731
18181,60050,60052,2,1711
18182,60054,60053,2,1715
18183,60057,60055,2,1729
18184,60058,60056,2,1709
18185,60061,60059,2,1709
18186,60060,60062,2,1701
18187,60066,60063,2,1718
18188,60067,60064,2,1717
18189,60068,60065,2,1713
18190,60069,60072,2,1717
18191,60073,60070,2,1693
18192,60074,60071,2,1706
18193,60075,60078,2,1708
18194,60079,60076,2,1700
18195,60080,60077,2,1697
18196,60082,60081,2,1707
18197,60083,60085,2,1699
18198,60086,60084,2,1706
18199,60088,60087,2,1711
18200,60092,60089,2,1712
18201,60093,60090,2,1723
18202,60094,60091,2,1711
18203,60097,60095,2,1712
18204,60098,60096,2,1720
18205,60100,60099,2,1692
18206,60101,60104,2,1695
18207,60105,60102,2,1683
18208,60106,60103,2,1704
18209,60107,60109,2,1697
18210,60108,60110,2,1703
18211,60112,60111,2,1691
18212,60113,60114,2,1705
18213,60117,60115,2,1716
18214,60116,60118,2,1707
18215,60119,60120,2,1718
18216,60123,60121,2,1717
18217,60124,60122,2,1722
18218,60126,60125,2,1709
18219,60130,60127,2,1705
18220,60131,60128,2,1703
18221,60132,60129,2,1688
18222,60133,60135,2,1687
18223,60134,60136,2,1686
18224,60140,60137,2,1681
18225,60141,60138,2,1697
18226,60142,60139,2,1694
18227,60143,60146,2,1700
18228,60144,60147,2,1715
18229,60148,60145,2,1722
18230,60152,60149,2,1709
18231,60150,60153,2,1703
18232,60151,60154,2,1722
18233,60158,60155,2,1707
18234,60156,60159,2,1710
18235,60157,60160,2,1717
18236,60163,60161,2,1723
18237,60162,60164,2,1720
18238,60165,60167,2,1716
18239,60166,60168,2,1721
18240,60170,60169,2,1697
18241,60174,60171,2,1702
18242,60172,60175,2,1716
18243,60173,60176,2,1710
18244,60177,60179,2,1699
18245,60178,60180,2,1698
18246,60181,60182,2,1700
18247,60183,60184,2,1707
18248,60187,60185,2,1692
18249,60188,60186,2,1709
18250,60189,60192,2,1706
18251,60190,60193,2,1719
18252,60191,60194,2,1717
18253,60195,60197,2,1719
18254,60198,60196,2,1716
18255,60199,60202,2,1699
18256,60203,60200,2,1712
18257,60204,60201,2,1699
18258,60205,60207,2,1699
18259,60208,60206,2,1707
18260,60209,60210,2,1697
18261,60211,60212,2,1703
18262,60214,60213,2,1696
18263,60215,60218,2,1705
18264,60219,60216,2,1702
18265,60220,60217,2,1706
18266,60223,60221,2,1689
18267,60222,60224,2,1711
18268,60228,60225,2,1689
18269,60229,60226,2,1705
18270,60230,60227,2,1702
18271,60231,60232,2,1718
18272,60233,60234,2,1707
18273,60237,60235,2,1718
18274,60238,60236,2,1715
18275,60239,60240,2,1705
18276,60243,60241,2,1722
18277,60244,60242,2,1705
18278,60247,60245,2,1728
18279,60246,60248,2,1724
18280,60249,60252,2,1706
18281,60253,60250,2,1696
18282,60254,60251,2,1713
18283,60257,60255,2,1713
18284,60256,60258,2,1700
18285,60259,60260,2,1712
18286,60261,60262,2,1708
18287,60263,60266,2,1720
18288,60264,60267,2,1710
18289,60268,60265,2,1732
18290,60271,60269,2,1718
18291,60270,60272,2,1723
18292,60274,60273,2,1730
18293,60275,60278,2,1718
18294,60276,60279,2,1720
18295,60280,60277,2,1716
18296,60281,60282,2,1710
18297,60283,60286,2,1722
18298,60284,60287,2,1717
18299,60288,60285,2,1728
18300,60290,60289,2,1720
18301,60291,60293,2,1710
18302,60292,60294,2,1718
18303,60297,60295,2,1721
18304,60296,60298,2,1700
18305,60299,60301,2,1724
18306,60300,60302,2,1724
18307,60303,60304,2,1715
18308,60305,60308,2,1716
18309,60306,60309,2,1710
18310,60307,60310,2,1707
18311,60311,60313,2,1714
18312,60312,60314,2,1716
18313,60316,60315,2,1716
18314,60317,60320,2,1722
18315,60321,60318,2,1730
18316,60319,60322,2,1717
18317,60324,60323,2,1720
18318,60325,60328,2,1712
18319,60329,60326,2,1730
18320,60327,60330,2,1713
18321,60332,60331,2,1716
18322,60336,60333,2,1720
18323,60334,60337,2,1717
18324,60335,60338,2,1724
18325,60339,60340,2,1726
18326,60343,60341,2,1710
18327,60344,60342,2,1708
18328,60346,60345,2,1703
18329,60347,60348,2,1702
18330,60351,60349,2,1700
18331,60352,60350,2,1709
18332,60353,60356,2,1700
18333,60357,60354,2,1699
18334,60355,60358,2,1697
18335,60359,60362,2,1704
18336,60363,60360,2,1710
18337,60361,60364,2,1711
18338,60368,60365,2,1709
18339,60366,60369,2,1714
18340,60370,60367,2,1712
18341,60371,60372,2,1704
18342,60376,60373,2,1699
18343,60374,60377,2,1700
18344,60378,60375,2,1688
18345,60379,60381,2,1700
18346,60382,60380,2,1705
18347,60383,60384,2,1704
18348,60385,60387,2,1705
18349,60388,60386,2,1711
18350,60392,60389,2,1702
18351,60393,60390,2,1697
18352,60391,60394,2,1720
18353,60396,60395,2,1694
18354,60400,60397,2,1681
18355,60398,60401,2,1688
18356,60399,60402,2,1686
18357,60403,60404,2,1699
18358,60407,60405,2,1698
18359,60408,60406,2,1689
18360,60409,60411,2,1695
18361,60412,60410,2,1696
18362,60415,60413,2,1692
18363,60414,60416,2,1693
18364,60417,60420,2,1709
18365,60418,60421,2,1699
18366,60422,60419,2,1699
18367,60423,60426,2,1714
18368,60427,60424,2,1707
18369,60425,60428,2,1711
18370,60430,60429,2,1704
18371,60431,60432,2,1681
18372,60434,60433,2,1705
18373,60438,60435,2,1702
18374,60439,60436,2,1696
18375,60437,60440,2,1692
18376,60442,60441,2,1690
18377,60443,60446,2,1699
18378,60444,60447,2,1695
18379,60445,60448,2,1692
18380,60449,60451,2,1697
18381,60452,60450,2,1693
18382,60453,60455,2,1723
18383,60456,60454,2,1713
18384,60457,60460,2,1693
18385,60458,60461,2,1702
18386,60462,60459,2,1709
18387,60465,60463,2,1701
18388,60464,60466,2,1707
18389,60468,60467,2,1709
18390,60469,60471,2,1715
18391,60472,60470,2,1710
18392,60476,60473,2,1710
18393,60474,60477,2,1699
18394,60475,60478,2,1709
18395,60479,60480,2,1721
18396,60481,60484,2,1723
18397,60482,60485,2,1724
18398,60486,60483,2,1718
18399,60488,60487,2,1713
18400,60492,60489,2,1694
18401,60493,60490,2,1710
18402,60494,60491,2,1702
18403,60495,60496,2,1696
18404,60500,60497,2,1703
18405,60498,60501,2,1708
18406,60499,60502,2,1703
18407,60503,60504,2,1703
18408,60507,60505,2,1678
18409,60506,60508,2,1695
18410,60509,60512,2,1689
18411,60510,60513,2,1695
18412,60514,60511,2,1683
18413,60516,60515,2,1696
18414,60517,60518,2,1703
18415,60521,60519,2,1706
18416,60522,60520,2,1692
18417,60525,60523,2,1712
18418,60524,60526,2,1698
18419,60527,60528,2,1700
18420,60529,60532,2,1689
18421,60530,60533,2,1690
18422,60534,60531,2,1700
18423,60535,60536,2,1708
18424,60537,60538,2,1683
18425,60539,60541,2,1693
18426,60542,60540,2,1686
18427,60543,60544,2,1698
18428,60547,60545,2,1709
18429,60548,60546,2,1702
18430,60549,60551,2,1702
18431,60550,60552,2,1701
18432,60553,60556,2,1704
18433,60557,60554,2,1708
18434,60558,60555,2,1693
18435,60559,60562,2,1719
18436,60560,60563,2,1707
18437,60561,60564,2,1712
18438,60568,60565,2,1706
18439,60566,60569,2,1719
18440,60570,60567,2,1707
18441,60571,60572,2,1697
18442,60573,60576,2,1696
18443,60577,60574,2,1709
18444,60578,60575,2,1712
18445,60580,60579,2,1715
18446,60582,60581,2,1720
18447,60585,60583,2,1705
18448,60584,60586,2,1708
18449,60587,60590,2,1695
18450,60588,60591,2,1698
18451,60592,60589,2,1704
18452,60593,60595,2,1710
18453,60594,60596,2,1705
18454,60597,60600,2,1714
18455,60601,60598,2,1694
18456,60602,60599,2,1704
18457,60603,60604,2,1701
18458,60606,60605,2,1710
18459,60610,60607,2,1709
18460,60608,60611,2,1712
18461,60609,60612,2,1704
18462,60613,60615,2,1703
18463,60616,60614,2,1701
18464,60617,60618,2,1727
18465,60619,60621,2,1702
18466,60622,60620,2,1710
18467,60625,60623,2,1704
18468,60624,60626,2,1707
18469,60627,60629,2,1721
18470,60628,60630,2,1713
18471,60631,60634,2,1720
18472,60632,60635,2,1717
18473,60633,60636,2,1722
18474,60639,60637,2,1722
18475,60638,60640,2,1737
18476,60643,60641,2,1706
18477,60644,60642,2,1692
18478,60647,60645,2,1712
18479,60646,60648,2,1717
18480,60649,60652,2,1708
18481,60653,60650,2,1712
18482,60651,60654,2,1719
18483,60657,60655,2,1707
18484,60656,60658,2,1721
18485,60659,60661,2,1723
18486,60662,60660,2,1718
18487,60665,60663,2,1706
18488,60666,60664,2,1693
18489,60667,60670,2,1715
18490,60671,60668,2,1701
18491,60672,60669,2,1701
18492,60673,60674,2,1707
18493,60675,60676,2,1693
18494,60679,60677,2,1725
18495,60678,60680,2,1713
18496,60681,60684,2,1733
18497,60682,60685,2,1720
18498,60683,60686,2,1725
18499,60690,60687,2,1730
18500,60691,60688,2,1731
18501,60692,60689,2,1730
18502,60693,60694,2,1729
18503,60695,60696,2,1734
18504,60697,60699,2,1725
18505,60700,60698,2,1722
18506,60703,60701,2,1728
18507,60704,60702,2,1727
18508,60706,60705,2,1745
18509,60708,60707,2,1727
18510,60710,60709,2,1725
18511,60711,60714,2,1740
18512,60712,60715,2,1731
18513,60713,60716,2,1729
18514,60719,60717,2,1728
18515,60720,60718,2,1753
18516,60723,60721,2,1712
18517,60722,60724,2,1704
18518,60727,60725,2,1714
18519,60728,60726,2,1719
18520,60729,60732,2,1724
18521,60733,60730,2,1709
18522,60731,60734,2,1722
18523,60735,60738,2,1720
18524,60736,60739,2,1714
18525,60740,60737,2,1717
18526,60743,60741,2,1733
18527,60744,60742,2,1721
18528,60745,60747,2,1717
18529,60748,60746,2,1716
18530,60749,60750,2,1711
18531,60753,60751,2,1704
18532,60754,60752,2,1699
18533,60755,60758,2,1713
18534,60759,60756,2,1710
18535,60757,60760,2,1728
18536,60761,60762,2,1720
18537,60763,60765,2,1710
18538,60766,60764,2,1712
18539,60767,60769,2,1696
18540,60768,60770,2,1701
18541,60772,60771,2,1707
18542,60773,60774,2,1705
18543,60775,60776,2,1712
18544,60780,60777,2,1710
18545,60778,60781,2,1702
18546,60782,60779,2,1704
18547,60783,60784,2,1726
18548,60785,60787,2,1719
18549,60788,60786,2,1710
18550,60792,60789,2,1712
18551,60793,60790,2,1709
18552,60794,60791,2,1718
18553,60798,60795,2,1710
18554,60799,60796,2,1721
18555,60800,60797,2,1723
18556,60803,60801,2,1720
18557,60804,60802,2,1725
18558,60805,60808,2,1723
18559,60806,60809,2,1717
18560,60810,60807,2,1721
18561,60811,60813,2,1722
18562,60814,60812,2,1725
18563,60817,60815,2,1701
18564,60818,60816,2,1703
18565,60819,60822,2,1706
18566,60823,60820,2,1711
18567,60824,60821,2,1700
18568,60828,60825,2,1719
18569,60829,60826,2,1706
18570,60827,60830,2,1711
18571,60833,60831,2,1714
18572,60834,60832,2,1711
18573,60835,60838,2,1714
18574,60836,60839,2,1722
18575,60840,60837,2,1705
18576,60841,60844,2,1713
18577,60842,60845,2,1721
18578,60846,60843,2,1728
18579,60847,60848,2,1727
18580,60849,60850,2,1728
18581,60851,60852,2,1704
18582,60853,60854,2,1693
18583,60856,60855,2,1715
18584,60859,60857,2,1717
18585,60858,60860,2,1711
18586,60861,60863,2,1719
18587,60864,60862,2,1704
18588,60865,60866,2,1700
18589,60870,60867,2,1698
18590,60868,60871,2,1708
18591,60869,60872,2,1707
18592,60875,60873,2,1736
18593,60876,60874,2,1736
18594,60877,60880,2,1723
18595,60878,60881,2,1721
18596,60879,60882,2,1726
18597,60884,60883,2,1733
18598,60888,60885,2,1736
18599,60886,60889,2,1732
18600,60887,60890,2,1724
18601,60891,60894,2,1734
18602,60895,60892,2,1726
18603,60893,60896,2,1721
18604,60900,60897,2,1722
18605,60898,60901,2,1715
18606,60899,60902,2,1727
18607,60905,60903,2,1732
18608,60904,60906,2,1728
18609,60907,60908,2,1710
18610,60910,60909,2,1717
18611,60913,60911,2,1723
18612,60912,60914,2,1721
18613,60916,60915,2,1723
18614,60919,60917,2,1719
18615,60918,60920,2,1717
18616,60922,60921,2,1722
18617,60923,60925,2,1719
18618,60926,60924,2,1718
18619,60927,60930,2,1724
18620,60931,60928,2,1720
18621,60932,60929,2,1716
18622,60935,60933,2,1733
18623,60934,60936,2,1739
18624,60937,60940,2,1729
18625,60938,60941,2,1736
18626,60939,60942,2,1728
18627,60945,60943,2,1723
18628,60944,60946,2,1728
18629,60948,60947,2,1736
18630,60950,60949,2,1725
18631,60952,60951,2,1737
18632,60953,60954,2,1719
18633,60955,60956,2,1719
18634,60959,60957,2,1703
18635,60958,60960,2,1716
18636,60962,60961,2,1720
18637,60963,60965,2,1710
18638,60964,60966,2,1723
18639,60967,60969,2,1716
18640,60968,60970,2,1718
18641,60971,60973,2,1711
18642,60972,60974,2,1722
18643,60978,60975,2,1717
18644,60979,60976,2,1701
18645,60980,60977,2,1703
18646,60981,60982,2,1714
18647,60983,60986,2,1717
18648,60984,60987,2,1725
18649,60988,60985,2,1708
18650,60989,60992,2,1720
18651,60990,60993,2,1720
18652,60994,60991,2,1715
18653,60998,60995,2,1708
18654,60999,60996,2,1720
18655,61000,60997,2,1733
18656,61001,61002,2,1730
18657,61005,61003,2,1718
18658,61006,61004,2,1722
18659,61007,61008,2,1708
18660,61009,61010,2,1731
18661,61013,61011,2,1714
18662,61012,61014,2,1718
18663,61015,61017,2,1715
18664,61016,61018,2,1711
18665,61022,61019,2,1719
18666,61020,61023,2,1709
18667,61021,61024,2,1717
18668,61025,61028,2,1715
18669,61029,61026,2,1714
18670,61030,61027,2,1705
18671,61031,61032,2,1715
18672,61033,61035,2,1713
18673,61034,61036,2,1706
18674,61040,61037,2,1714
18675,61038,61041,2,1715
18676,61039,61042,2,1723
18677,61043,61045,2,1716
18678,61044,61046,2,1714
18679,61050,61047,2,1714
18680,61051,61048,2,1720
18681,61052,61049,2,1707
18682,61053,61054,2,1721
18683,61055,61056,2,1743
18684,61058,61057,2,1735
18685,61059,61061,2,1707
18686,61062,61060,2,1706
18687,61063,61066,2,1724
18688,61067,61064,2,1720
18689,61068,61065,2,1730
18690,61069,61070,2,1722
18691,61071,61072,2,1734
18692,61073,61075,2,1711
18693,61076,61074,2,1718
18694,61077,61078,2,1733
18695,61080,61079,2,1730
18696,61083,61081,2,1711
18697,61084,61082,2,1724
18698,61085,61088,2,1724
18699,61086,61089,2,1716
18700,61090,61087,2,1720
18701,61091,61093,2,1728
18702,61094,61092,2,1721
18703,61095,61096,2,1740
18704,61100,61097,2,1720
18705,61101,61098,2,1737
18706,61102,61099,2,1727
18707,61106,61103,2,1718
18708,61107,61104,2,1712
18709,61105,61108,2,1713
18710,61112,61109,2,1711
18711,61110,61113,2,1712
18712,61111,61114,2,1710
18713,61117,61115,2,1714
18714,61116,61118,2,1726
18715,61119,61122,2,1724
18716,61123,61120,2,1719
18717,61121,61124,2,1729
18718,61128,61125,2,1714
18719,61126,61129,2,1719
18720,61127,61130,2,1718
18721,61132,61131,2,1711
18722,61133,61136,2,1708
18723,61134,61137,2,1708
18724,61138,61135,2,1707
18725,61139,61141,2,1700
18726,61140,61142,2,1704
18727,61145,61143,2,1733
18728,61146,61144,2,1729
18729,61147,61149,2,1732
18730,61148,61150,2,1734
18731,61151,61154,2,1718
18732,61155,61152,2,1721
18733,61153,61156,2,1720
18734,61157,61159,2,1717
18735,61160,61158,2,1731
18736,61161,61164,2,1731
18737,61162,61165,2,1730
18738,61163,61166,2,1729
18739,61167,61168,2,1709
18740,61172,61169,2,1712
18741,61173,61170,2,1701
18742,61174,61171,2,1720
18743,61175,61177,2,1724
18744,61176,61178,2,1734
18745,61180,61179,2,1709
18746,61182,61181,2,1730
18747,61185,61183,2,1727
18748,61184,61186,2,1717
18749,61189,61187,2,1714
